theta,phi,radius, strengths
1.361356816555577,1.780235837034216,167,6793
1.361356816555577,1.8151424220741028,169,6597
1.361356816555577,1.8500490071139892,172,6321
1.361356816555577,1.8849555921538759,173,6204
1.361356816555577,1.9198621771937625,175,6020
1.361356816555577,1.9547687622336491,178,5761
1.361356816555577,1.9896753472735356,182,5448
1.361356816555577,2.0245819323134224,186,5165
1.361356816555577,2.0594885173533086,191,4895
1.361356816555577,2.0943951023931953,198,4496
1.361356816555577,2.129301687433082,204,4351
1.361356816555577,2.1642082724729685,209,4103
1.361356816555577,2.199114857512855,202,2726
1.361356816555577,2.234021442552742,192,2895
1.361356816555577,2.2689280275926285,184,3233
1.361356816555577,2.303834612632515,178,3574
1.361356816555577,2.3387411976724013,172,3905
1.361356816555577,2.3736477827122884,163,4782
1.361356816555577,2.4085543677521746,159,6635
1.361356816555577,2.443460952792061,155,7006
1.361356816555577,2.478367537831948,150,7538
1.361356816555577,2.5132741228718345,148,7893
1.361356816555577,2.548180707911721,143,8616
1.361356816555577,2.5830872929516078,140,8976
1.361356816555577,2.6179938779914944,137,9629
1.361356816555577,2.6529004630313806,135,9999
1.361356816555577,2.6878070480712677,133,10550
1.361356816555577,2.722713633111154,123,9997
1.361356816555577,2.7576202181510405,107,7221
1.361356816555577,2.792526803190927,112,5898
1.361356816555577,2.827433388230814,111,4614
1.361356816555577,2.8623399732707,112,14120
1.361356816555577,2.897246558310587,111,12667
1.361356816555577,2.9321531433504737,106,10321
1.361356816555577,2.9670597283903604,106,7158
1.361356816555577,3.0019663134302466,127,11889
1.361356816555577,3.036872898470133,128,11577
1.361356816555577,3.07177948351002,129,11331
1.361356816555577,3.106686068549907,130,10955
1.361356816555577,3.141592653589793,131,10727
1.3264502315156903,3.141592653589793,132,10600
1.3264502315156903,3.106686068549907,130,10993
1.3264502315156903,3.07177948351002,129,11219
1.3264502315156903,3.036872898470133,128,11430
1.3264502315156903,3.0019663134302466,126,9782
1.3264502315156903,2.9670597283903604,107,5671
1.3264502315156903,2.9321531433504737,108,11232
1.3264502315156903,2.897246558310587,112,13056
1.3264502315156903,2.8623399732707,112,12969
1.3264502315156903,2.827433388230814,111,9480
1.3264502315156903,2.792526803190927,112,5865
1.3264502315156903,2.7576202181510405,105,8135
1.3264502315156903,2.722713633111154,124,10438
