theta,phi,radius, strengths
0.6981317007977318,1.9198621771937625,214,7680
0.6981317007977318,1.8325957145940461,226,6583
0.6981317007977318,1.7453292519943295,245,5399
0.6981317007977318,1.6580627893946132,274,4268
0.6981317007977318,1.5707963267948966,286,5510
0.6981317007977318,1.4835298641951802,279,5314
0.6981317007977318,1.3962634015954636,273,5696
0.6981317007977318,1.3089969389957472,268,6139
0.6981317007977318,1.2217304763960306,264,6471
0.6981317007977318,1.1344640137963142,261,6950
0.6981317007977318,1.0471975511965976,260,7360
0.6981317007977318,0.9599310885968813,260,7822
0.6981317007977318,0.8726646259971648,260,7190
0.6981317007977318,0.7853981633974483,261,6759
0.6981317007977318,0.6981317007977318,264,6475
0.6981317007977318,0.6108652381980153,267,6108
0.6981317007977318,0.5235987755982988,271,5914
0.6981317007977318,0.4363323129985824,276,5650
0.6981317007977318,0.3490658503988659,280,5372
0.6108652381980153,0.3490658503988659,275,5699
0.6108652381980153,0.4363323129985824,271,6009
0.6108652381980153,0.5235987755982988,268,6149
0.6108652381980153,0.6108652381980153,264,6529
0.6108652381980153,0.6981317007977318,261,6734
0.6108652381980153,0.7853981633974483,259,7319
0.6108652381980153,0.8726646259971648,258,8097
0.6108652381980153,0.9599310885968813,258,9078
0.6108652381980153,1.0471975511965976,258,8635
0.6108652381980153,1.1344640137963142,259,7607
0.6108652381980153,1.2217304763960306,261,6896
0.6108652381980153,1.3089969389957472,264,6297
0.6108652381980153,1.3962634015954636,268,5979
0.6108652381980153,1.4835298641951802,273,5767
0.6108652381980153,1.5707963267948966,278,5482
0.6108652381980153,1.6580627893946132,286,5768
0.6108652381980153,1.7453292519943295,271,4332
0.6108652381980153,1.8325957145940461,248,5236
0.6108652381980153,1.9198621771937625,234,6049
0.6108652381980153,2.007128639793479,220,7163
0.6108652381980153,2.0943951023931953,206,8376
0.6108652381980153,2.1816615649929116,198,9308
0.6108652381980153,2.2689280275926285,193,10034
0.6108652381980153,2.356194490192345,189,10466
0.6108652381980153,2.443460952792061,188,10633
0.6108652381980153,2.5307274153917776,187,10968
0.6108652381980153,2.6179938779914944,188,10784
0.6108652381980153,2.705260340591211,191,10366
0.6108652381980153,2.792526803190927,196,9755
0.6108652381980153,2.8797932657906435,203,8932
0.6108652381980153,2.9670597283903604,212,8080
0.6108652381980153,3.0543261909900763,227,7585
0.6108652381980153,3.141592653589793,218,6173
0.5235987755982988,3.141592653589793,246,4834
0.5235987755982988,3.0543261909900763,258,5736
0.5235987755982988,2.9670597283903604,242,5778
0.5235987755982988,2.8797932657906435,233,6307
0.5235987755982988,2.792526803190927,225,6877
0.5235987755982988,2.705260340591211,218,7359
0.5235987755982988,2.6179938779914944,216,7583
0.5235987755982988,2.5307274153917776,216,7483
0.5235987755982988,2.443460952792061,216,7515
0.5235987755982988,2.356194490192345,219,7193
0.5235987755982988,2.2689280275926285,224,6779
0.5235987755982988,2.1816615649929116,229,6385
0.5235987755982988,2.0943951023931953,238,5863
0.5235987755982988,2.007128639793479,247,5312
0.5235987755982988,1.9198621771937625,261,4691
0.5235987755982988,1.8325957145940461,276,4765
0.5235987755982988,1.7453292519943295,260,2826
0.5235987755982988,1.6580627893946132,260,3688
0.5235987755982988,1.5707963267948966,282,5471
0.5235987755982988,1.4835298641951802,277,5767
0.5235987755982988,1.3962634015954636,268,6147
0.5235987755982988,1.3089969389957472,265,6381
0.5235987755982988,1.2217304763960306,263,6744
0.5235987755982988,1.1344640137963142,261,7120
0.5235987755982988,1.0471975511965976,259,7796
0.5235987755982988,0.9599310885968813,259,8799
0.5235987755982988,0.8726646259971648,259,8731
0.5235987755982988,0.7853981633974483,260,7559
0.5235987755982988,0.6981317007977318,262,6999
0.5235987755982988,0.6108652381980153,264,6571
0.5235987755982988,0.5235987755982988,267,6423
0.5235987755982988,0.4363323129985824,269,6147
0.5235987755982988,0.3490658503988659,258,4897
0.4363323129985824,0.3490658503988659,254,3980
0.4363323129985824,0.4363323129985824,238,3813
0.4363323129985824,0.5235987755982988,238,4199
0.4363323129985824,0.6108652381980153,255,5336
0.4363323129985824,0.6981317007977318,263,6664
0.4363323129985824,0.7853981633974483,263,6915
0.4363323129985824,0.8726646259971648,262,7162
0.4363323129985824,0.9599310885968813,262,7283
0.4363323129985824,1.0471975511965976,262,7061
0.4363323129985824,1.1344640137963142,263,6845
0.4363323129985824,1.2217304763960306,265,6639
0.4363323129985824,1.3089969389957472,267,6412
0.4363323129985824,1.3962634015954636,270,6229
0.4363323129985824,1.4835298641951802,274,5971
0.4363323129985824,1.5707963267948966,272,5384
0.4363323129985824,1.6580627893946132,250,3296
0.4363323129985824,1.7453292519943295,271,5184
0.4363323129985824,1.8325957145940461,272,5802
0.4363323129985824,1.9198621771937625,273,5845
0.4363323129985824,2.007128639793479,274,6117
0.4363323129985824,2.0943951023931953,274,6561
0.4363323129985824,2.1816615649929116,265,4921
0.4363323129985824,2.2689280275926285,258,4895
0.4363323129985824,2.356194490192345,255,5059
0.4363323129985824,2.443460952792061,252,5119
0.4363323129985824,2.5307274153917776,252,5146
0.4363323129985824,2.6179938779914944,253,5087
0.4363323129985824,2.705260340591211,257,4940
0.4363323129985824,2.792526803190927,264,4705
0.4363323129985824,2.8797932657906435,275,4877
0.4363323129985824,2.9670597283903604,283,5894
0.4363323129985824,3.0543261909900763,287,6348
0.4363323129985824,3.141592653589793,282,5476
0.3490658503988659,3.141592653589793,273,5869
0.3490658503988659,3.0543261909900763,274,5832
0.3490658503988659,2.9670597283903604,273,5832
0.3490658503988659,2.8797932657906435,273,5908
0.3490658503988659,2.792526803190927,273,5924
0.3490658503988659,2.705260340591211,272,6057
0.3490658503988659,2.6179938779914944,271,6054
0.3490658503988659,2.5307274153917776,269,6106
0.3490658503988659,2.443460952792061,268,6272
0.3490658503988659,2.356194490192345,267,6170
0.3490658503988659,2.2689280275926285,266,6249
0.3490658503988659,2.1816615649929116,265,6220
0.3490658503988659,2.0943951023931953,264,6186
0.3490658503988659,2.007128639793479,263,6282
0.3490658503988659,1.9198621771937625,262,6235
0.3490658503988659,1.8325957145940461,260,6294
0.3490658503988659,1.7453292519943295,259,6369
0.3490658503988659,1.6580627893946132,259,6363
0.3490658503988659,1.5707963267948966,259,6522
0.3490658503988659,1.4835298641951802,258,6601
0.3490658503988659,1.3962634015954636,242,3311
0.3490658503988659,1.3089969389957472,239,4521
0.3490658503988659,1.2217304763960306,238,4979
0.3490658503988659,1.1344640137963142,238,5675
0.3490658503988659,1.0471975511965976,237,5820
0.3490658503988659,0.9599310885968813,236,5785
0.3490658503988659,0.8726646259971648,236,5117
0.3490658503988659,0.7853981633974483,238,3820
0.3490658503988659,0.6981317007977318,246,3387
0.3490658503988659,0.6108652381980153,252,5657
0.3490658503988659,0.5235987755982988,253,7187
0.3490658503988659,0.4363323129985824,252,7447
0.3490658503988659,0.3490658503988659,251,7352
